year,month,sub_area,vehicle_class,hour,speed,process,cat_ncat,pollutant,emission_tons_day
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,SOx,1.09429454844e-07
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,TOG,4.90359621578e-07
2031,Summer,Alpine (GBV),T6 OOS Heavy,STREX,NOx,6.16979593981e-06
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,CO,4.44046809713e-08
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,CO2,0.000339693581026
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,NOx,9.29132458144e-07
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,PM,7.15666199376e-11
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,PM10,7.1137220218e-11
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,PM2_5,6.80598555607e-11
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,ROG,7.67905948034e-09
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,SOx,3.24083556393e-09
2031,Summer,Alpine (GBV),T6 OOS Small,IDLEX,TOG,8.74202467846e-09
2031,Summer,Alpine (GBV),T6 OOS Small,PMBW,PM,4.11653543011e-06
2031,Summer,Alpine (GBV),T6 OOS Small,PMBW,PM10,4.03420472151e-06
2031,Summer,Alpine (GBV),T6 OOS Small,PMBW,PM2_5,1.72894488065e-06
2031,Summer,Alpine (GBV),T6 OOS Small,PMTW,PM,3.71416730536e-07
2031,Summer,Alpine (GBV),T6 OOS Small,PMTW,PM10,3.71416730536e-07
2031,Summer,Alpine (GBV),T6 OOS Small,PMTW,PM2_5,9.28541826341e-08
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,CO,6.49988589043e-06
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,CO2,0.0358325787544
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,NOx,2.93978331135e-05
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,PM,8.6142488634e-08
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,PM10,8.56256337022e-08
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,PM2_5,8.1921506691e-08
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,ROG,1.23915234889e-06
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,SOx,3.41859552435e-07
2031,Summer,Alpine (GBV),T6 OOS Small,RUNEX,TOG,1.41068062333e-06
2031,Summer,Alpine (GBV),T6 OOS Small,STREX,NOx,1.57132003804e-05
2031,Summer,Alpine (GBV),T6 Public,IDLEX,CO,6.20670136552e-07
2031,Summer,Alpine (GBV),T6 Public,IDLEX,CO2,0.00206688015841
2031,Summer,Alpine (GBV),T6 Public,IDLEX,NOx,2.14015743351e-05
2031,Summer,Alpine (GBV),T6 Public,IDLEX,PM,2.32188495013e-08
2031,Summer,Alpine (GBV),T6 Public,IDLEX,PM10,2.30795364043e-08
2031,Summer,Alpine (GBV),T6 Public,IDLEX,PM2_5,2.20811258757e-08
2031,Summer,Alpine (GBV),T6 Public,IDLEX,ROG,9.16767447023e-08
2031,Summer,Alpine (GBV),T6 Public,IDLEX,SOx,1.97190029424e-08
2031,Summer,Alpine (GBV),T6 Public,IDLEX,TOG,1.04366995292e-07
2031,Summer,Alpine (GBV),T6 Public,PMBW,PM,4.65849668054e-06
2031,Summer,Alpine (GBV),T6 Public,PMBW,PM10,4.56532674693e-06
2031,Summer,Alpine (GBV),T6 Public,PMBW,PM2_5,1.95656860583e-06
2031,Summer,Alpine (GBV),T6 Public,PMTW,PM,4.20315489973e-07
2031,Summer,Alpine (GBV),T6 Public,PMTW,PM10,4.20315489973e-07
2031,Summer,Alpine (GBV),T6 Public,PMTW,PM2_5,1.05078872493e-07
2031,Summer,Alpine (GBV),T6 Public,RUNEX,CO,8.34882998186e-06
2031,Summer,Alpine (GBV),T6 Public,RUNEX,CO2,0.0440187543763
2031,Summer,Alpine (GBV),T6 Public,RUNEX,NOx,0.00016422383189
2031,Summer,Alpine (GBV),T6 Public,RUNEX,PM,1.0554541646e-06
2031,Summer,Alpine (GBV),T6 Public,RUNEX,PM10,1.04912143962e-06
2031,Summer,Alpine (GBV),T6 Public,RUNEX,PM2_5,1.00373691054e-06
2031,Summer,Alpine (GBV),T6 Public,RUNEX,ROG,2.42619435322e-06
2031,Summer,Alpine (GBV),T6 Public,RUNEX,SOx,4.19959494765e-07
